review_id,review_text,star_rating,date,business_name,business_category,platform,aspects,aspect_sentiments
1556,مطعم راىع,5,,,مطعم وجبات سريعة,google_maps,general,general:positive
1557,جميل جدا,5,,,مطعم وجبات سريعة,google_maps,general,general:positive
1560,مطعم مناسب جدا وخدمه  محترمه والاكل مختلف عن أي مطعم,5,,,مطعم وجبات سريعة,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1562,طعم رائع وخدمه ممتاذه جدااا,5,,,مطعم وجبات سريعة,google_maps,"food,ambiance","food:positive,ambiance:positive"
1606,أكل حلو وأسعار كويسة,5,,,مطعم,google_maps,"food,price","food:positive,price:positive"
1608,حلو,5,,,مطعم,google_maps,general,general:positive
1609,حلو جدا🫶,5,,,مطعم,google_maps,general,general:positive
1610,جميل جدا والاكل اسعاره مناسبة و كمياته كبيرة ماشاء الله,5,,,مطعم,google_maps,"food,service,price,ambiance","food:positive,service:positive,price:positive,ambiance:positive"
1611,قيمه مقابل سعر و اكلو لذيذ,5,,,مطعم,google_maps,"food,price","food:positive,price:positive"
1612,المكان محترم والخدمة كويس,5,,,مطعم,google_maps,"service,ambiance","service:positive,ambiance:positive"
1616,"طلبت اوفر ٢ زنجر دليفري

الكمية كويسة جدا ، بس الطلب بارد جدا و البطاطس كانت باردة ، و على الفراخ جبنة المفروض سايحة ، بس مجلدة و طعمها وحش ، كمان تتبيله الفراخ ملهاش طعم، و الاوردر وصل خلال ساعة زي ما بلغو",5,,,مطعم,google_maps,"food,service,delivery","food:negative,service:negative,delivery:negative"
1622,مطعم جميل والاكل حلو اوي و الخدمه محترمه ❤️,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1631,"المذاق جيد جدا والحشو جيد
السعر رائع",5,,,مطعم,google_maps,"food,price","food:positive,price:positive"
1632,جيد,5,,,مطعم,google_maps,general,general:positive
1633,مطعم ممتاز واسعاره وجودة الاكل فوق الممتاز,5,,,مطعم,google_maps,"food,price","food:positive,price:positive"
1634,مكان جميل جدا وبيقدم خدمة ممتازة وجودة ثابتة,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1636,احلى شاورما في مصر,5,,,مطعم,google_maps,food,food:positive
1652,السعر جدا جدا غالي ع قهوه وحده,5,,,مقهى,google_maps,price,price:negative
1655,"السويت لذييييييذ و المكان جميل جدا ،، كيكة الچوكلت خياااااال
يستاهل الزيارة",5,,,مقهى,google_maps,"service,ambiance","service:positive,ambiance:positive"
1656,مكان سي واجواء سيئة وصغير جدا ولم يعجبني القهوة ولا الكيكة ايضا,5,,,مقهى,google_maps,ambiance,ambiance:negative
1698,مكان رائع جدا,5,,,مقهى,google_maps,"ambiance,general","ambiance:positive,general:positive"
1703,قعدت في فرع ميراكي كومبلكس طلبت باستا ولما جيت احاسب لقيتهم حاسبين المية قولت للويتر انا مفتحتش المية قالي لازم تدفعيها فهمتوا اني قعدت قبلها بيوم وطلبت نفس الاوردر ومفتحتش المية ومدفعتهاش قاللي انتي بتهئي؟ مدفعتيهاش امبارح تدفعيها انهاردة قولتله هات حد اعلى منك قاللي انا اكبر واحد في المكان وبقولك لازم تدفعيها وقمة قلة الادب بعدها جالي المانچر بيقولي معلش اصل المية لازم تتشال قبل ما اطبع الشيك وطالما طبعته لازم تدفعي طيب وانتوا مبتقولوش الكلام دة ليه للناس قبل ما تحاسب؟؟ قاللي كل المطاعم كدة وانتي شكلك صغير ومش فاهمة!!!! (بيحبوا يسرقوا الناس الصغيرين تقريبا) لما قولتله سني رجع في كلامه، حكيتله على اللي الويتر عمله وان طريقته وحشة ومبيعرفش يتعامل مع الناس لقيت الويتر جه و شتمني قدامهم كلهم وقدام المانچر نفسه وقاللي انا مقولتش حاجة وانتي قليلة الادب ومحدش عمله حاجة خالص كتر خيرهم قالوله خش جوة هيوقفوه تقريبا في النوتي كورنر رافع ايده 😂 اول ما قولت اني هبلغ البوليس والناس اللي قاعدة في المكان شاهدين و الكاميرات موجودة طلع يجري وكلهم اتلموا عليا بيقولولي انتي صاحبة مكان 😅 اخر كلمة قولتها للمانچر لو بنتك قاعدة في مكان ترضى ان حد يشتمها ومحدش يعمله حاجة مردش (ما هو يا دة مش المانچر وحد بيبعتوه يضحك بس عشان محدش يطالب بحقه يا دة المانچر فعلا بس سلبي جدا ومبيعرفش يتصرف),5,,,مقهى,google_maps,"food,service,price,ambiance","food:negative,service:negative,price:negative,ambiance:negative"
1725,"This used to be my favorite place to buy dresses and I always recommended it. After my last visit, I will never step inside again.

We found a suit we were fully ready to purchase. We simply asked about minor tailoring adjustments and mentioned that the white pants were slightly transparent. Instead of helping, the CFC store manager, Maria, immediately responded with attitude and arrogance. She told us that if it is not our style then it is not for us and that many popular people wear it, so the problem is ours and not the design.

When I asked for the tailor to come so I could show the adjustments I wanted, she refused to even let him see the suit and shut the discussion down completely.

Her manner was dismissive, condescending, and openly disrespectful. There was no attempt to assist, no professionalism, and no basic courtesy. The whole interaction felt uncomfortable and unwelcoming rather than a customer service experience.

A store manager represents the brand, and this behavior reflected extremely poorly on it. Because of this experience I will not return and I will actively warn anyone who asks me about this store.

One of the worst retail experiences I have had.",5,,,متجر ملابس حريمي,google_maps,"food,service,price,cleanliness,ambiance","food:negative,service:negative,price:negative,cleanliness:negative,ambiance:negative"
1745,دبوس عندهم حلو قوي,5,,,مطعم مأكولات سورية,google_maps,food,food:positive
1747,"الفراخ كانت زفره جدا ووجعت بطننا كلنا تاني يوم
للاسف كان اجمل بروست بس بقا من سئ ل اسوء",5,,,مطعم مأكولات سورية,google_maps,food,food:negative
1748,ممتاز,5,,,سوبرماركت,google_maps,general,general:positive
1750,به جميع الاحتياجات,5,,,سوبرماركت,google_maps,general,general:positive
1753,ممتاز,5,,,سوبرماركت,google_maps,general,general:positive
1760,اسوء تجربه الاكل بارد اكثر الطلبات في المنيو غير متوفر شاي مفيش تجربه سيئه جدا,5,,,مطعم مأكولات مشوية,google_maps,food,food:negative
1761,المكان تحفه والأكل تحفه,5,,,مطعم مأكولات مشوية,google_maps,"food,ambiance","food:positive,ambiance:positive"
1763,الاكل ممتاز والخدمه ممتازه اشكر الجميع بالتوفيق,5,,,مطعم مأكولات مشوية,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1764,محترمين وذوق والاكل حلو ماشاء الله,5,,,مطعم مأكولات مشوية,google_maps,"food,service","food:positive,service:positive"
1766,المكان تحفه,5,,,مطعم مأكولات مشوية,google_maps,"ambiance,none","ambiance:positive,none:neutral"
1767,المكان تحفه و الاكل روعه والخدمه ممتازه,5,,,مطعم مأكولات مشوية,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1771,مكان رائع والخدمة ممتازة,5,,,مطعم مأكولات مشوية,google_maps,"service,ambiance","service:positive,ambiance:positive"
1773,المكان تحفه والاكل جميل,5,,,مطعم مأكولات مشوية,google_maps,"food,ambiance","food:positive,ambiance:positive"
1777,الخدمة جيدة والاكل جيد,5,,,مطعم,google_maps,"food,service","food:positive,service:positive"
1783,"الاكل تحفهههه
المعمله تحفهه",5,,,مطعم,google_maps,food,food:positive
1784,الاكل تحفه اوي,5,,,مطعم,google_maps,food,food:positive
1810,تجربه ممتازة,5,,,مطعم,google_maps,general,general:positive
1814,المكان حلو جدا والجو جميل ونضيف,5,,,مطعم,google_maps,"food,service,cleanliness,ambiance","food:positive,service:positive,cleanliness:positive,ambiance:positive"
1824,انا بشكر المنظومة بالكامل وإدارة المستشفي شكرا جدا علي الاهتمام والجودة العالية,5,,,مستشفى,google_maps,service,service:positive
1828,الخدمة كلها بلا تفرقة ممتازة والناس متعاونة وبشوشة وجعلونى اشعر اننى فى بيتى تماما,5,,,مستشفى,google_maps,service,service:positive
1837,التمريض ممتاز جدا والدكاترة ممتازة وادارة المستشفي منظمة وبالاخص الدور السابع,5,,,مستشفى,google_maps,service,service:positive
1838,جميع خدمات المستشفي ممتازة من إدارة وتمريض ودكاترة ونظافة وتغذية وأخص بالشكر الدور العاشر,5,,,مستشفى,google_maps,"service,cleanliness","service:positive,cleanliness:positive"
1841,جزيل الشكر لطاقم مستشفى القاهرة التخصصى من اطباء و تمريض و معاونين على الاهتمام و الرعاية بوالدتى الدور العاشر غرفة ٨ تحت اشراف الاستاذ الدكتور احمد هانى و مس سحر محمد و مستر محمد عبدربه,5,,,مستشفى,google_maps,service,service:positive
1842,المعامله ممتازة من التمريض والدكاترة والنظافة في الدور السادس والمعامله اللطيفه من طاقم العمليات والاهتمام من العلاقات العامة بالاخص ميس ايمان,5,,,مستشفى,google_maps,"service,cleanliness","service:positive,cleanliness:positive"
1845,ممتاز,5,,,مستشفى,google_maps,general,general:positive
1855,مطعم جميل واكله لذيذ 👍,5,,,مطعم,google_maps,"food,ambiance","food:positive,ambiance:positive"
1868,حلو فطور مكان رايق انصح الصبح بدري الاجواء حلوه في الزمالك,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1871,الاكل وصل ناقص و بارد  لا انصح ابدا بالتعامل معهم و خدمة العملاء تكلمهم ميعرفوش يعملوا حاجة للاسف,5,,,مطعم مأكولات سورية,google_maps,"food,service","food:negative,service:negative"
1872,مكان رائع,5,,,مطعم مأكولات سورية,google_maps,"ambiance,general","ambiance:positive,general:positive"
1873,طلبت ساندوتش شاورما من غير مخلل، جابولي ساندوتش مليان مخلل، المشكله اني طلبته و روحت البيت فمش هعرف ارجع تاني,5,,,مطعم مأكولات سورية,google_maps,food,food:negative
1878,خدمة ممتازة والأكل طيب وشهى,5,,,مطعم مأكولات سورية,google_maps,"food,service","food:positive,service:positive"
1879,"بالسم الهاري
اسوء و أقذر اكل
لا طعم و لا ريحة و لا مذاق
اكل فاسد و لحوم",5,,,مطعم مأكولات سورية,google_maps,food,food:negative
1888,جيد,5,,,سوبرماركت,google_maps,general,general:positive
1900,ممتاز,5,,,مطعم,google_maps,general,general:positive
1913,ناس محترمه الاكل كويس الحمد لله,5,,,مطعم,google_maps,"food,service","food:positive,service:positive"
1914,جو جميل و اكل جميل نتمني الاستمرارية,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1918,اسعاره مبالغ فيها شويه,5,,,مطعم,google_maps,"food,price","food:negative,price:negative"
1935,أسعار مناسبة مقابل جودة ممتازة 💰✨,5,,,مطعم مأكولات سورية,google_maps,"food,price","food:positive,price:positive"
1944,الاسعار مبالغ فيها جدا جدا    ..,5,,,مطعم,google_maps,"food,price","food:negative,price:negative"
1945,مكان ممتاز,5,,,مطعم,google_maps,"ambiance,general","ambiance:positive,general:positive"
1946,الاكل عجبني والخدمه حلوه جدا شكرا للاستاف,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
1948,احلي مطعم ف مصر,5,,,مطعم,google_maps,food,food:positive
1949,Perfectoooo🔥🔥,5,,,مطعم,google_maps,"general,none","general:positive,none:neutral"
1955,مطعم حلو و اكلة جميل بصراحة,5,,,مطعم,google_maps,"food,ambiance","food:positive,ambiance:positive"
1973,الاسعار  والخدمة والضريبة غالية,5,,,مطعم,google_maps,"service,price","service:negative,price:negative"
1974,مطعم جميل,5,,,مطعم,google_maps,general,general:positive
2008,اسعارهم كويسه جدا والأكل تحفه اوي,5,,,مطعم مأكولات سورية,google_maps,"food,price","food:positive,price:positive"
2018,ممتاز,5,,,مطعم أطباق اللحوم,google_maps,general,general:positive
2023,الأكل كان جميل، و المعاملة جميلة جداً و لكن العاملين بالمكان عددهم مش كافي لو في زحمة,5,,,مطعم أطباق اللحوم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2029,"ابدا لا انصح بتجربة اللحم المندي عندهم، اللحم المندي دائما سيئ جدددددا وناااااشف وغير طازج وفيه كمية زفرررررر، اسوء تجربه للحم المندي.
بالنسبه للدجاج لازم يكون طااااازج والى هيكون سيئ وزفررر",5,,,مطعم أطباق اللحوم,google_maps,"food,service","food:negative,service:negative"
2032,المكان خيال وكل حاجه حلوه,5,,,مطعم,google_maps,"service,ambiance","service:positive,ambiance:positive"
2049,مكان كويس وشوو حلوو جدا,5,,,مطعم,google_maps,ambiance,ambiance:positive
2054,مستشفى سيئه جدا وبطئ شديد فى كل شئ والتمريض مش على المستوى ومافيش مسؤول تعرف تكلمه,5,,,مستشفى,google_maps,"service,none","service:negative,none:neutral"
2065,"This is my first time coming to Egypt and I never thought it would be a delightful experience. I brought my father for a medical treatment from Eritrea and from the first minute we arrive at As Salam international hospital Maadi branch, they took everything serious and they did what we needed to stabilize my father's heart condition before any further tests. From the emergency room with in couple hours they transfer as to CCU which is cardiac care unit. After intensive tests and diagnostics they did intervention and everything went well. Thanks to God my father is in great condition now. I want to name those nurses who did everything to make me and my dad feel home and relaxed. I could write about my delighted experience but I will end it here. I am sorry I couldn't remember the name of the Dr.s but they are as helpful as all the nurses we came across. With out any specific orders here are the amazing nurses, Mr. Rabbani Mahmoud
Mr. Mohammed Abdullah
Miss. Rabab Hosni Mr.mustafa |brahim
Mr. Ahmed Tarik
Press and hold",5,,,مستشفى,google_maps,"service,price,cleanliness,ambiance","service:negative,price:negative,cleanliness:negative,ambiance:negative"
2077,احب اشكر قسم اغذيه ومشروبات علي الخدمه الممتازه في تقديم الاكل وجوده الطعام الممتازه بجد شكرا ليكم جدا,5,,,مستشفى,google_maps,service,service:positive
2080,مكان لطيف و هادئ و قهوه جميله,5,,,مقهى,google_maps,"service,ambiance","service:positive,ambiance:positive"
2091,"قبل ما اعمل الكومنت دة، لسة قافل مع المطعم و طلبت اوردر توصيل منزلي و بعد مخلصت الاوردر قولتلوا يبعت مندوب التوصيل بالفيزا ، راح قالي لازم كاش 🤷🏻‍♂️ يا فندم ازاي كاش بس دة ٣/٤ معاملات التجارية في المحلات و المطاعم من خلال الفيزا ، رد عليا يقولي لا سياسة المطعم نقدي فقط ، روحت قولتلوا طيب ابعتلي مندوب توصيل عندوا حساب بنكي انستاباي احول عليه ، راح رفض بردوا 🤷🏻‍♂️ قولتلوا الغي الاوردر

بصراحة انا مستغرب من الاسلوب و التعامل الغريب دة ، دة الف باء في اي مكان بيقدم خدمة سواء اكل او غيروا يكون عندوا فيزا

لا انصح به لان الاسلوب و المعاملة المحترمة هيا اساس التقييم و زي مبيقولوا التربيه قبل التعليم ( معلم في شغلك بس قليل الادب و الذوق يبقا ولا ليك لزمة )",5,,,مطعم بيتزا,google_maps,"food,service,delivery","food:negative,service:negative,delivery:negative"
2093,الاكل ممتاز و اسعار معقوله جدا,5,,,مطعم بيتزا,google_maps,"food,price","food:positive,price:positive"
2102,جميل,5,,,مطعم شاورما,google_maps,general,general:positive
2110,ممتاز,5,,,مطعم شاورما,google_maps,general,general:positive
2113,المكان جميل اووي و الاكل و بجد في ويتر اسم  اسلام كان محترم و زووق اووي,5,,,مطعم شاورما,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2114,ممتاز,5,,,مطعم شاورما,google_maps,general,general:positive
2116,كانت التجربة جميلة و استقبلنا الموظف عمر حلمي وكان محترم جداً و خدوم و الأطباق لذيذة,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2124,جيد,5,,,مطعم,google_maps,general,general:positive
2126,"احمد تركي كان ممتاز معانا
وخدمة ممتازة
والأكل لذيذ جداً",5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2156,"بصراحه لسة مشتري بيتزا سوبر سوبريم ممتازة طعمها حلو
حشو ممتاز
حجم كويس جدا
ألف شكر للشيف اللى عملها",5,,,مطعم بيتزا,google_maps,"food,service","food:positive,service:positive"
2166,الاكل كان حلو و الاسعار معقوله,5,,,مطعم بيتزا,google_maps,"food,price","food:positive,price:positive"
2171,تجرّبه جميله جدا وتعامل راقي من الجميع  ويختص الاستاذه يارا,5,,,فندق,google_maps,"service,ambiance","service:positive,ambiance:positive"
2175,"اشكركم على حسن الاستقبال صراحه من افضل الفنادق من واقع تجربتي نظافه وفخامه
وايضا لاننسى طاقم الريسبشن يستاهلو كل تقدير واحترام كانوا في قمة الاخلاق وحسن التعامل
وهم الاستاذه منى والاستاذ محمد والاستاذه يارا
وان شاءالله معكم دائما في هذا الفندق
وانقل تجربتي لأخواني في السعوديه
تحياتي لكم جميعا",5,,,فندق,google_maps,"service,cleanliness,ambiance","service:positive,cleanliness:positive,ambiance:positive"
2206,"طلبت من الابلكيشن ٢ كيلو ونص يالنجي و جالي كيلو ونص بس بعد ساعتين اساسا و خدمة العملاء عندهم فالضياع الاليم بجد بقولهم مستعجله و محتاجه الكيلو التاني تقولي البنت منا مستنيه رد الفرع مرتين اكلمها تقولي نفس الكلام و حاجه في منتهى الاستهتار بوقت العميل .. لو مش عارفين
تاخدوا طلبات من ابلكيشن يبقى متعملوش ابلكيشن اصلا دا كدا منتهى الفشل
و لما كتبت الكلام دا فكومنتات على صفحتهم عملولي بلوك .. قله ادب",5,,,متجر بقالة,google_maps,"service,ambiance","service:negative,ambiance:negative"
2208,جيد,5,,,متجر بقالة,google_maps,general,general:positive
2210,احلى منتجات,5,,,متجر بقالة,google_maps,"general,none","general:positive,none:neutral"
2213,الاستقبال كويس جدا والخدمة ممتازة,5,,,مستشفى,google_maps,service,service:positive
2224,"بصراحة كانت تجربة استثنائية بفضل الممرضة إسراء. من أول لحظة وهي بتتعامل بأقصى درجات الرحمة والاهتمام والاحترافية بشكل يميزها فعلًا. كانت دايمًا موجودة، منتبهة لكل تفصيلة، وبتسبق احتياجاتي قبل ما أطلبها.

أنا اتعاملت مع أنظمة رعاية صحية في أمريكا وإنجلترا، وأقدر أقول بثقة إن مستوى الرعاية اللي بتقدمه الممرضة إسراء مش بس على نفس المستوى، ده كمان أعلى وأفضل. مهارتها الطبية، وهدوءها، وطيبتها الحقيقية بيخلّوا أي مريض يحس بالراحة والأمان.

هي فعلًا مثال للتمريض على مستوى عالمي، والمستشفى محظوظة جدًا بوجودها.",5,,,مستشفى,google_maps,"service,cleanliness","service:positive,cleanliness:positive"
2225,مستشفي ممتازه ممتازه ومعامله فوق الممتاز محدش قصر معايا نهائي,5,,,مستشفى,google_maps,service,service:positive
2229,"تعامل راقي وتجاوب مع المريض والمرافقين وتوفير كل المتطلبات بدون تعقيد
وشكر خاص لقسم العلاقات العامه واستاذة نيرمين علي اهتمامها باستعجال الاجراءات واسلوبها الراقي في التعامل",5,,,مستشفى,google_maps,service,service:positive
2231,بدون وسيبة تواصل,5,,,مستشفى,google_maps,"general,none","general:positive,none:neutral"
2237,"الاكل بارد و غالي و الخدمه زفت وحاسبونا  على العيش مع الاكل
لا انصح به و لن اكرر التجربه",5,,,مطعم,google_maps,"food,service,ambiance","food:negative,service:negative,ambiance:negative"
2250,سيخ مشوي ياخد جايزة اسوء مطعم مشاوي واسوء خدمة ممكن تشوفها، قلة ذوق من ال staff غير محترمين بالمرة.,5,,,مطعم,google_maps,"food,service","food:negative,service:negative"
2251,مطعم رائع واجوائه جميله ورايقه واكلهم لذيذ,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2254,اكل لذيذ ونظيف الأسف فنان بشوشين,5,,,مطعم مأكولات لبنانية,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2264,كل حاجة جميلة,5,,,مطعم مأكولات لبنانية,google_maps,general,general:positive
2276,"الاكل جودته ممتازة
المشكلة في الزحمة وبطء الخدمة",5,,,مطعم فلافل,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2281,جميل,5,,,مطعم فلافل,google_maps,"ambiance,general","ambiance:positive,general:positive"
2296,حرفيا ممتازه جدا,5,,,المستشفى العسكري,google_maps,general,general:positive
2303,ممتاز,5,,,المستشفى العسكري,google_maps,general,general:positive
2319,تجربة سيئة,5,,,مطعم مأكولات سورية,google_maps,"general,none","general:negative,none:neutral"
2321,مكان حلو قوي ونظيف جدا قضيت في وقت ممتع الصراحه,5,,,مطعم,google_maps,"food,cleanliness,ambiance","food:positive,cleanliness:positive,ambiance:positive"
2336,الاكل مشاء الله جميل ومختلف عن أى مكان اخر,5,,,مطعم مأكولات سورية,google_maps,"food,ambiance","food:positive,ambiance:positive"
2342,للاسف اخر مره اطلب من عندهم الاكل سئ وحمضان,5,,,مطعم مأكولات سورية,google_maps,food,food:negative
2361,جيد,5,,,مطعم مأكولات تركية,google_maps,general,general:positive
2363,خدمه ممتازه و اسعار معقوله الاطباق كبيره و خاماتها ممتازه,5,,,مطعم مأكولات تركية,google_maps,"service,price,ambiance","service:positive,price:positive,ambiance:positive"
2420,خامات جيدة,5,,,مطعم بيتزا,google_maps,general,general:positive
2430,جميل ...برجر بالجبنه...ميكس كفته...طبق بطاطس بالجبنه...اكل جميل ونضيف....,5,,,مطعم,google_maps,"food,ambiance","food:positive,ambiance:positive"
2437,جيد,5,,,سوبرماركت,google_maps,general,general:positive
2447,مكان ممتاز العائلة كلها بتشكر فيها,5,,,عيادة طبية,google_maps,ambiance,ambiance:positive
2449,معاملة جميلة ناس محترمة,5,,,عيادة طبية,google_maps,service,service:positive
2455,إستقبال محترم ودكاتره ممتازه,5,,,عيادة طبية,google_maps,"service,ambiance","service:positive,ambiance:positive"
2457,خدمة ممتازة و الاطباء علي اعلي مستوي,5,,,عيادة طبية,google_maps,service,service:positive
2465,ممتاز,5,,,مطعم مأكولات مصرية,google_maps,general,general:positive
2467,حلو,5,,,مطعم مأكولات مصرية,google_maps,"general,none","general:positive,none:neutral"
2480,حبيتها,5,,,متجر ملابس,google_maps,"general,none","general:positive,none:neutral"
2498,فندق ماشاء الله تبارك الله خدمة ممتازة المسبح بالدور الثاني جميل والكافيه اللي بالروف تبارك الله فيو برج القاهرة ونهر النيل الافطار بالمطعم متنوع وأحيانا كنت أطلب الأفطار بالغرفة العاملين جزاهم الله خير ما يتاخروا عند طلب اي شئ كل الشكر للعامين وإدارة الفندق على حسن الضيافة,5,,,فندق,google_maps,"service,ambiance","service:positive,ambiance:positive"
2499,"كل الخدمات في فندق انديانا  ش عادل حسين رستم سيئه جدا
خدمة الغرف جدا جدا سيئه
تتكلم مع موظفي الاستقبال وتطلب تنضيف الغرفه مايتجاوبون
الشاشه ماهي شغاله من وقت الدخول الي وقت المغادرة
النت سئ جدا جدا جدا
ما انصح في أي شخص يفكر أنه يدخل هذا الفندق",5,,,فندق,google_maps,"service,cleanliness,ambiance","service:negative,cleanliness:negative,ambiance:negative"
2505,فندق جميل ومريح وقريب من وسط البلد وقريب من جميع  الخدمات والاستطاف متعاون والافطار ممتاز ومتنوع,5,,,فندق,google_maps,"service,cleanliness,ambiance","service:positive,cleanliness:positive,ambiance:positive"
2508,ضيافة مميزة واستقبال رائع,5,,,فندق,google_maps,"service,ambiance,none","service:positive,ambiance:positive,none:neutral"
2513,ممتاز,5,,,مطعم,google_maps,general,general:positive
2516,جالي تسمم ربنا ينتقم منكم، لما تواصلت معاكم قولتولي مش بسببنا حسبي الله و نعم الوكيل.. محدش ياكل عندهم احتمال كبير بينزلوا اوردرات لحوم فاسدة,5,,,مطعم,google_maps,"food,service","food:negative,service:negative"
2529,جميل,5,,,كافيه,google_maps,"ambiance,general","ambiance:positive,general:positive"
2537,"معامله حلوه اوي  والشيشه حلوه اوى.  ومعامله فتحى كويسه جدا
مستر عبد الكريم",5,,,كافيه,google_maps,"service,ambiance","service:positive,ambiance:positive"
2540,"الاستف جميل خصوصا عمار واحمد مصطفى
والشيشة كانت حلوة اوى",5,,,كافيه,google_maps,"service,ambiance","service:positive,ambiance:positive"
2545,مكان جميل وممتاز,5,,,مطعم,google_maps,"ambiance,general","ambiance:positive,general:positive"
2560,المكان رائع,5,,,مطعم,google_maps,"ambiance,general","ambiance:positive,general:positive"
2570,زباله في زباله سويت خروج الظهر ونسيت جوازي وفي الليل رجعت أدور عليه لقيته تحت البطانيه يعني لا غيروا الشرشف ولا البطانيه ولا اهتموا في نظافه الشقه ولا العميل ولا اهتموا في شي بس رجعوا البطانيه واجر على واحد ثاني نظافه صفر حسبنا الله ونعم الوكيل,5,,,فندق,google_maps,"service,price,cleanliness,ambiance","service:negative,price:negative,cleanliness:negative,ambiance:negative"
2572,موقع ممتاز وخدمات ممتازه هاذي ثاني مره لي تزل بالوتيل انصح في والموظفات تعاملهم جدا راقي وذوق,5,,,فندق,google_maps,"service,ambiance","service:positive,ambiance:positive"
2574,"الفندق في مكان حيوي وحلو جداً صح الاثاث قديم بس المنطقة اللي انت فيها تعتبر مركزية وتحت في خدمات في ماركت ومطاعم اكلات سريعة وحاجات حلوة.
عندهم نظافة يومية ينفع للشباب بحسب تجربتي وسعرة جميل جداً",5,,,فندق,google_maps,"service,price,cleanliness,ambiance","service:positive,price:positive,cleanliness:positive,ambiance:positive"
2589,اكل جميل ومن الإضافات الجديدة شاورما لحمة وكانت مميزة جدا,5,,,مطعم شاورما,google_maps,"food,service","food:positive,service:positive"
2596,الاكل جامد,5,,,مطعم فلافل,google_maps,"food,general","food:positive,general:positive"
2598,تحفه,5,,,مطعم فلافل,google_maps,general,general:positive
2606,الاكل كويس والاسعار مناسبه,5,,,مطعم بيتزا,google_maps,"food,price","food:positive,price:positive"
2607,"حط بلوبيف بدل السجق و كان لونه احمر و شكله مش سجق خالص و الكيرى مكنش باين طعمها اصلا
الحلو اللى هو اصلا رخيص فى عمايله حتى مش تعبانين فيه و اقل محل فطير جمبهم احسن منه بامانة",5,,,مطعم بيتزا,google_maps,"food,service","food:negative,service:negative"
2608,جميل جدا,5,,,مطعم بيتزا,google_maps,general,general:positive
2610,"اول مره اجربه وصراحة صدمني ماتوقعت لذيذ ونظيف وكمية وسعر من المشاوي جميله والمقبلات روعه وختمتها بسويت روعه .. برافو انصح بشده

وشكرا للأخ محمد شيكا على السيرفس المضبووووط 👌",5,,,مطعم,google_maps,"food,service,cleanliness,ambiance","food:positive,service:positive,cleanliness:positive,ambiance:positive"
2613,"المكان مرتب ورايق جربت عندهم العصيرات وطبعا لذيذه وفرش والمعسل عندهم فنااااااان جربت كذا مكان لكن دا احسن مكان انصحكم فيه
اي احد يجي القاهره ويبغى معسل فنان يروح عندهم",5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2616,اسلوبهم سيء ، المكان غير نظيف ، الكنبات وسخه ، تعامل المدير غير لبق ..,5,,,مطعم,google_maps,"service,cleanliness,ambiance","service:negative,cleanliness:negative,ambiance:negative"
2617,للاسف الموظف اللي يستقبل الزباين في يوم ٢.٢.٢٠٢٦ في فتره النهار لا اسلوب ولا كلام من اول ما شافنا مدخل نفسه في كلامنا مع بعض .. الفلسفه الزايده يا ليت يبطلها ... و بيجبرني اكل او اطلب و يقول معليش ده مطعم و كافيه مش للقعده اللي معايه جايه للشيشه وانا ما ابغى اطلب كنسلناو طلعنا الزبون برحته مو هو اللي يقرر عني اطلب او ما اطلب والحمد لله ما دفعت ريال واحد في هذا المكان,5,,,مطعم,google_maps,"food,service,ambiance","food:negative,service:negative,ambiance:negative"
2623,"ماشاء الله تبارك الرحمن
لذيذ بشكل وخدمه والله دخلنا بالصدفه ولكن اختيار موفق
واشكر  استاذ خاطر ع اخلاقه
موفقين",5,,,مطعم,google_maps,"food,service","food:positive,service:positive"
2625,خدمه ممنازه شكرا هاجر وشروق والشيشه يوسف والصيني اسلوب راقي جدا,5,,,مطعم,google_maps,service,service:positive
2629,ياحظ أهل مصر بالمكان التحفة دا ، أجواء رائعة أكل طعم الله يبارك لهم ، تحية من السعودية,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
2630,من افضل الاماكن وبصراحة الاكل مره نظيف ولذيذ والخدمة ممتازه,5,,,مطعم,google_maps,"food,service,ambiance","food:positive,service:positive,ambiance:positive"
