review_id,review_text,star_rating,date,business_name,business_category,platform,aspects,aspect_sentiments
3571,الدكتور تعامله جيد جدا وشغله ف منتهى الامانه والنضافه وتعامله مع الاطفال فوق الرائع,5,قبل أسبوع,Dental Care Clinic - Dr. Tarek Moustafa,طبيب أسنان,google_maps,"[""service"", ""cleanliness""]","{""service"": ""positive"", ""cleanliness"": ""positive""}"
1762,المكان تحفه,5,قبل 4 أيام,قرية جدو,مطعم مأكولات مشوية,google_maps,"[""ambiance""]","{""ambiance"": ""positive""}"
4072,جيم جميل جدا والمدربين حاجه تحفه ناس فاهمه يعني اى تمرين ويعن اى تطلع عضلات ونظافه المكان كويسه المكان على طول منظم بصراحه ،،❤️,5,قبل 6 أشهر,Monster Gym,صالة رياضة,google_maps,"[""service"", ""cleanliness"", ""ambiance""]","{""service"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""positive""}"
6379,برنامج فاشل خدمة عملاء فاشلة وطيارين بيوصلوا بعد 3 ساعات دة لو وصلوا,1,2024-08-20 00:00:00,Elmenus,food_delivery,play_store,"[""app_experience"", ""service"", ""delivery""]","{""app_experience"": ""negative"", ""service"": ""negative"", ""delivery"": ""negative""}"
7279,تمام,5,2026-03-07 00:00:00,Noon,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
4576,عملت سشوار وتسريحة عند محمد شاطر جدا والتسريحه تحفه شغل نضيف اوي انصح بيهم والضوافر عند دينا لطيفة وشاطرة,5,قبل شهرين,صالون بيلا سان,صالون تجميل,google_maps,"[""service""]","{""service"": ""positive""}"
8381,التطبيق فاشل بكل ما تحمله الكلمة بطئ ومش بيفتح الخريطة والإعلانات قديمة ومفيش غير الإعلانات المميزة 😡,1,2024-03-23 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
5248,كويس,3,قبل سنتين,Al Amin Supermarket,سوبرماركت,google_maps,"[""general""]","{""general"": ""neutral""}"
1263,الاكل كويس إنما زحام وعدم تنظيم,2,قبل يوم واحد,فول وحيد العظيم,مطعم للإفطار,google_maps,"[""food"", ""ambiance""]","{""food"": ""positive"", ""ambiance"": ""negative""}"
8441,التطبيق توقف عن العمل ، عند البحث عن أى شئ لا توجد نتائج ، أصبح كصخرة !😔,1,2023-01-28 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
3128,شكرا جدا للاصطاف علي الخدمه الجيده شكرا جدا ❤️❤️❤️❤️❤️❤️❤️,5,قبل شهر,مطعم ويندوز,مطعم ببوفيه,google_maps,"[""service""]","{""service"": ""positive""}"
1858,الاكل لذيذ العاملين يحتاج لهم اكثر رقابه في نظافة الطاولات و خدمة العميل بشكل سريع طبعاً افضل بكثير من الفرع القديم المقابل له فالزمالك .,4,قبل شهر,طبالي - الزمالك,مطعم,google_maps,"[""food"", ""cleanliness"", ""service""]","{""food"": ""positive"", ""cleanliness"": ""negative"", ""service"": ""negative""}"
3785,"This was one of the worst experiences I have encountered.

My mother is 65 years old and wanted to bring her friend, who is 66. We were informed that your policy does not allow members above the age of 65. I have never seen such a rule anywhere in the world.

Life expectancy is increasing, people are living longer, and staying physically active is a cornerstone of healthy aging. Exercise is recommended for all ages, and health risks exist at any age — not just after 65.

Denying access based solely on age is discriminatory, outdated, and completely contradicts modern health and wellness principles. What is a 65-year-old expected to do if they want to maintain a healthy, active lifestyle?

This policy reflects a lack of understanding of today’s medical and fitness standards, and it sends a very negative message about inclusivity and respect for older age
تجربة سيئة جدًا.

والدتي عمرها 65 سنة، وحاولت إدخال صديقتها التي تبلغ 66 سنة، وتم إبلاغنا أن سياسة الجيم تمنع الاشتراك لمن هم فوق 65 عامًا. هذا أمر غير منطقي وغير موجود في أي مكان في العالم.

متوسط العمر في ازدياد، والناس تعيش لفترات أطول، وممارسة الرياضة أصبحت جزءًا أساسيًا من نمط الحياة الصحي لكل الأعمار. أي شخص، في أي عمر، يمكن أن يتعرض لمضاعفات صحية، وليس كبار السن فقط.

منع الأشخاص من ممارسة الرياضة بسبب العمر فقط هو تمييز واضح ضد كبار السن، وفكرة متخلفة لا تتماشى مع تطور الطب أو الوعي الصحي الحديث.
ايه الي المفروض واحد فوق ال٦٥ سنه يعمله ؟

هذه السياسة تعكس جهلًا بالمعايير الصحية الحديثة، وتفتقر للاحترام والإنصاف، وتعطي صورة سلبية جدًا عن المكان.",1,قبل شهرين,Your Gym Ladies - New Cairo,صالة رياضة,google_maps,"[""service""]","{""service"": ""negative""}"
1658,"طلبت الأصناف التي في الصور التالية
الحلى لذيذ
المكان ضيق جدًا
الأسعار فوق المتوسط",3,قبل شهر,Holm Cafe,مقهى,google_maps,"[""food"", ""ambiance"", ""price""]","{""food"": ""positive"", ""ambiance"": ""negative"", ""price"": ""negative""}"
8481,انتبهو منهم يطلبو تحويل فلوس يقلك ارسلك الموقع او المندوب بعد تحويل المبلغ وهذا نصب بنصب,1,2022-06-24 00:00:00,Aqarmap,real_estate,play_store,"[""service""]","{""service"": ""negative""}"
84,"⭐ التقييم العام: 4 من 5

الإيجابيات:
•	موقع مميز جدًا على نهر النيل وفي قلب وسط البلد.
•	إطلالة الغرف المطلة على النيل جميلة وتستحق التجربة.
•	مستوى الأمان عالٍ داخل الفندق.
•	موظفو الاستقبال محترمون ومتعاونون، خاصة فريق Hilton Honors (الأستاذة فاطمة، هدير، وهاجر).
•	وجود خدمات داخل الفندق مثل بنك الأهلي المصري وسوبرماركت.
•	مكان معروف وخدمته بشكل عام جيدة.

السلبيات:
•	الأثاث قديم والمبنى واضح عليه العمر، ولا يعكس مستوى سلسلة هيلتون.
•	نظافة الغرف دون المستوى المطلوب (نقص في المستلزمات مثل المناشف، قبعة الاستحمام، وصحن الصابون).
•	جودة المناشف وشراشف السرير وبياضها أقل من المتوقع.
•	ازدحام شديد في الاستقبال وكثرة عدد النزلاء.
•	موظفو النظافة بحاجة لمزيد من الإشراف والتدريب.
•	أسعار الغرف مرتفعة مقارنة بالمستوى الفعلي.
•	أسعار الأكل داخل الفندق مرتفعة جدًا.
•	المنطقة المحيطة حيوية لكنها مزدحمة طوال اليوم، وغير مناسبة لمن يبحث عن الهدوء.

الخلاصة:
الفندق مناسب لمن يهمه الموقع الحيوي والقرب من وسط القاهرة والاستمتاع بإطلالة النيل، لكنه لا يرقى لمستوى 5 نجوم من حيث الأثاث والنظافة مقارنة بالسعر. تجربة جميلة بسبب الموقع والإطلالة، لكن القيمة مقابل السعر أقل من المتوقع",5,قبل يوم واحد,هيلتون رمسيس,فندق,google_maps,"[""ambiance"", ""service"", ""cleanliness"", ""price""]","{""ambiance"": ""neutral"", ""service"": ""neutral"", ""cleanliness"": ""negative"", ""price"": ""negative""}"
5678,اسواء مستشفي ممكنه ف الخدمه و التعامل و ف الاسلوب و ف اتخاذ القرارت و كمان موقفهم طول الوقت تطويل العملية بيستخدموا ال long process يعني ما هو اطول طريقة ممكنة مش افيد و لا اضمن لكن اطول علشان تحقيق اكبر ربح ممكن باي وسيلة تحت استخدام اسلوب الضغط النفسي بانهم بيخطروا المريض بكل حاجة بطريقة فعلا تقلق السليم مش الشخص المريض مفيش مهنية ولا فيه زوق و لا فيه ضمير ولا امانه لكن فيه ربح و تريح و استخدام الام الناس لتحقيق ربح قبيح لا اكتر ولا اقل خيرتي معاهم ف ولادة و حضانه بالنسبة لبحضانه مقيش اي انفكشن كنترول بجنيه حاجة ف منتهي السواء بجد,1,قبل 7 أشهر,المستشفي اليوناني بالقاهرة,مستشفى,google_maps,"[""service"", ""price""]","{""service"": ""negative"", ""price"": ""negative""}"
1466,تسنيم و حبيبه شكرًا ليكوا الاكل كان جميل و الستاف لذيذ,5,قبل 7 ساعات,Vinny's Pizza,مطعم بيتزا,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""positive""}"
1409,الطعم كانه اكل مستشفيات بدون ملح ، الخدمه ممتازه بس طعم الاكل تعبان,1,قبل شهر,مطعم السدة للمأكولات اليمنية,مطعم يمني,google_maps,"[""food"", ""service""]","{""food"": ""negative"", ""service"": ""positive""}"
1882,حاجه ممتازه جدا,5,قبل شهر,ابو انس السوري الدقي,مطعم مأكولات سورية,google_maps,"[""general""]","{""general"": ""positive""}"
543,كانت تجربتي في مطعم أبو السيد بالقاهرة رائعة الأطباق لذيذة ومتنوعة والخدمة مميزة جدًا,5,قبل 4 أيام,ابو السيد,مطعم مأكولات مصرية,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""positive""}"
5945,روعه والبيتزا ممتازه جدا,5,قبل سنتين,بيتزا الزعيم فرع غمره,مطعم بيتزا,google_maps,"[""food""]","{""food"": ""positive""}"
608,"الاستاذ هشام من احسن الشخصيات الي قابلتها في المكان حد محترم
والاستاذ مجدي الي مسئول عن الشيشه حد تمام اوي",5,قبل يومين (2),Princess Café & Restaurant,مقهى,google_maps,"[""service""]","{""service"": ""positive""}"
9367,رائع جدا انصح الجميع به,5,2026-02-27 00:00:00,Spotify,entertainment,play_store,"[""general""]","{""general"": ""positive""}"
6205,دكتور بيشوي دكتور شاطر جدا و ممتاز جدا ومواعيد مضبوطة وشغل باحترافية عالية جدا مع أقل آلام وفي وقت قياسي مع مراعاة مقاييس النظافة العالية ودكتور بيشوي أسعاره كويسة جدا جدا جدا،  عن تجربة شخصية علاجية، . ارشحه لأي شخص يبحث عن علاج أسنانه بطريقة احترافية عالية. كل الأمنيات بالنجاح والتوفيق للدكتور الإنسان دكتور بيشوي  ملاك..,5,قبل 4 سنوات,Dr Beshoy Malak Dental Clinic | عيادة أسنان دكتور بيشوي ملاك‎,عِيادة أسنان,google_maps,"[""service"", ""cleanliness"", ""price""]","{""service"": ""positive"", ""cleanliness"": ""positive"", ""price"": ""positive""}"
8401,سيء جدا تعليق عند اضافة اي اعلان ومبيتمش عرضه وبيخرج لوحده وتهنيج كتييييير لو طفل كان هيصمم تطبيق افضل,1,2023-09-21 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
5352,الخدمة ممتازة والتعامل حلو وكل السيرفس حلوين ومحترمين جدا خصوصاً دعاء القمر 💗,5,قبل 4 أشهر,جاردن كورت كافيه,مقهى,google_maps,"[""service""]","{""service"": ""positive""}"
6803,بصراحه ممتاز استفيد منه اكثر شي في المدينةالمنورة مشاويري كلها ارخص من غيره بالنسبه لسعر وسيارته نظيفه,5,2026-01-25 00:00:00,Careem,transport,play_store,"[""price"", ""cleanliness""]","{""price"": ""positive"", ""cleanliness"": ""positive""}"
8148,انشاء اللة بيكون جميل لأن اني لهسة ممجربتة,5,2015-09-02 00:00:00,OLX,ecommerce,play_store,"[""general""]","{""general"": ""neutral""}"
581,"المطعم يبرد القلب وقريب لاكلنا والنكهة بعد جيته فوق ٤ مرات وكل مره يكون الاكل بنفس الجوده
لذيذ جداا الاكل عندهم من ورق العنب والفريك بلحمه حتى المشواي لذيذه والخدمة سرعين ومتعاونين مشكله بصوت الموسيقى عالي شوي وريحه الشيشه
بس اكرر التجربة",5,قبل شهر,بيت ورد,مطعم مأكولات لبنانية,google_maps,"[""food"", ""service"", ""ambiance""]","{""food"": ""positive"", ""service"": ""positive"", ""ambiance"": ""negative""}"
6151,دكتور محمود ود محمد ممتازين وشاطرين والعياده نضيفه جدا أنصح بيها أى حد,5,قبل سنة,"Diamond Dental Center, الفرع الرئيسي",عِيادة أسنان,google_maps,"[""service"", ""cleanliness""]","{""service"": ""positive"", ""cleanliness"": ""positive""}"
7724,امازون سيء جدآ لى انه اتأخر فى تسليم الطلب بقالو ٥ايام ما جاب الطلب,1,2026-03-09 00:00:00,Amazon,ecommerce,play_store,"[""delivery""]","{""delivery"": ""negative""}"
9325,الاعلانات وسط الأغنية اد كنت غير مشترك,3,2026-02-28 00:00:00,Spotify,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
3694,كوافيرة متمكنة ومحترفة وسريعة في الأداء,5,قبل شهر,كوافير ندى,صالون تجميل,google_maps,"[""service""]","{""service"": ""positive""}"
5105,احسن حد بيعمل بيتزا في بولاق الدكرور كلها ❤️,5,قبل 5 أشهر,مستر بيتزا Mr pizza,مطعم بيتزا,google_maps,"[""food""]","{""food"": ""positive""}"
2905,شغلهم كويس وأسعارهم مناسبة,5,قبل شهر,ELLE Salon,صالون تجميل,google_maps,"[""service"", ""price""]","{""service"": ""positive"", ""price"": ""positive""}"
9189,اكيد جامد يعني مش محتاج اقيمه🙂😂,5,2026-03-06 00:00:00,Spotify,entertainment,play_store,"[""general""]","{""general"": ""positive""}"
5021,"المطعم جميل جدا الاكل لذيذ فوق الوصف فعلا و الأكل متأخرش نهائي و كل حاجة فريش و السندوتشات غنية جدا و مليانة
شكرا جدا على جودة الأكل و العمال متعاونين جدا و لذاذ ♥️♥️",5,قبل 3 أشهر,التاج السوري,مطعم مأكولات سورية,google_maps,"[""ambiance"", ""food"", ""service""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive""}"
6430,جميل,4,2024-02-04 00:00:00,Elmenus,food_delivery,play_store,"[""general""]","{""general"": ""positive""}"
1436,كل الشكر والتقدير لمستشفى السعودى الألمانى على ما بذلوة من رعاية طبية واهتمام من أول لحظة وصلت للمستشفى بعد حادث موت  اليم  على مدار ما يقرب من اسبوعين من إ كسر باللانكل وقصببة الساق اليمنى وكذلك  كسر بالكتف اليمنى بخلاف كسر الأنف وحرح قطعى كبير بالرأس والشكر كل الشكر  للدكتور عمرو الزنفلى وفريقة المحترم  والشكر ايضا موصول لطاقم التمريض الذى عمل على اراحتى طوال هذا المدة بفهمهم الجيد لطبيعة عملهم وطاقم الروم سرفس  والذين كانوا على أعلى مستوى من النظافة والاهتمام فشكرا لكم جميعا وبالتوفيق والسداد لإدارة المستشفى المحترمة,5,قبل 3 أسابيع,المستشفي السعودي الألماني القاهرة,مستشفى,google_maps,"[""service""]","{""service"": ""positive""}"
2578,خدمة الاستقبال سيى جدا طلبت منة رقم المطعم الذي جنبهم رفض,1,قبل 4 أشهر,Holiday Express Hotel,فندق,google_maps,"[""service""]","{""service"": ""negative""}"
4726,ممتازه بس لا يوجد كل الانواع الادويه,3,قبل شهرين,صيدليات مصر-فرع طلعت حرب,صيدلية,google_maps,"[""general""]","{""general"": ""negative""}"
3844,"ناس محترمة
اكلهم ممتاز الكفتة والفراخ والطرب",5,تاريخ التعديل: قبل 10 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps,"[""service"", ""food""]","{""service"": ""positive"", ""food"": ""positive""}"
9745,التطبيق كان ممتاز جدا بس الان لايريد التثبيت. بعد محاولات كثيره,5,2026-02-20 00:00:00,Booking,travel,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
4995,لوكيشن خطأ,1,قبل سنتين,كازارى,متجر ملابس رجالي,google_maps,"[""none""]","{""none"": ""neutral""}"
3679,رقم مش شغال ليه عاوز اعرف مواعيد الشغل المستشفى,3,قبل شهرين,مستشفى الحسين التخصصي,مستشفى جامعي,google_maps,"[""service""]","{""service"": ""negative""}"
2346,اسوأ مكان تاكل منه شاورما اكلت منه النهارده و جالى تسمم,1,قبل 4 أشهر,شامينا - مأكلات سورية -,مطعم مأكولات سورية,google_maps,"[""food""]","{""food"": ""negative""}"
470,"التجربة مكنتش حلوة للاسف زي ما الكل كاتب في الكومنتات لوهلة حسيت اني كنت في مكان تاني بسبب الكومنتات
اول حاجة المكان زحمة جدا و دة بسبب عدد الكراسي الكتير اللي محطوط في مساحة صغيرة
تاني حاجة الدور العلوي الجو مكتوم و حر جدآ جدا جدا جدا بالرغم من اننا في جو ساقعة اوي كانت درجة الحرارة وقت مانا بكتب الكومنت +١٥ تخيل بقى بالدرجة دي و الجو بالداخل كان حر و مكتوم !
تالت حاجة تأخر الاصطف في انه يجي يشوفك محتاج ايه او يجيبلك المنيو و دة بسبب انهم ٢ فقط علي عدد كبير من الناس
رابع حاجة قرب الترابيزات من بعضها مخلي مافيش اي خصوصية تحس ان كل الناس قاعدة مع بعض علي ترابيزة واحدة انتا قاعد حرفياً سامع كل الناس بتتكلم في ايه
خامس حاجة الاكل و دة مش حابب اتكلم عليه كتير لانه نعمة ربنا بس الفول عندهم ملهوش علاقة بالفول
انا كاتب الكومنت الطويل جدا دة مش علشان اذم في المكان ،لا دة علشان الناس تصحح الاوضاع و الزيارة الجاية تبقى التجربة افضل
شكرا",2,قبل 16 ساعة,مطعم وكافيه اولدش,مقهى,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""negative"", ""service"": ""negative"", ""food"": ""negative""}"
2959,أداء راقي جدآ وقسم تمريض علي أعلي مستوي شكرآ جزيلآ لكل الخدمات اللي قدمتوها وأنصح بالتعامل مع المستشفي,5,قبل شهر,مستشفى تبارك القاهرة الجديدة,مستشفى,google_maps,"[""service""]","{""service"": ""positive""}"
9024,ممتاز جدا ومريح,5,2026-03-13 00:00:00,Spotify,entertainment,play_store,"[""general""]","{""general"": ""positive""}"
9631,انتهازين... قطعت تذكره عبركم وعندما اردت تقديم الرحله طلبتوا اكثر من قيمة الرحله ذهابا وايابا ومقفل التعديل الا عبركم حتى القطريه ما قدرت تعالج المشكله لان اشتراطاتكم لا احد يعدل دونكم ولذلك نطلب تعديل اسلوبكم للحفاظ على بقائنا معكم..,1,2026-01-05 00:00:00,Wego,travel,play_store,"[""service"", ""app_experience"", ""price""]","{""service"": ""negative"", ""app_experience"": ""negative"", ""price"": ""negative""}"
6359,برنامج محترم جدا,5,2024-10-28 00:00:00,Elmenus,food_delivery,play_store,"[""app_experience""]","{""app_experience"": ""positive""}"
4926,بجد ماشاء الله معاملتهم حلوه جدا والتعامل معاهم سهل وبهتمو بالتفاصيل  أنا رحت صالونات  كتير بس ماف مثلو حقيقي وشغلهم حلو ولطيفين جدا جدا جدا ح اعتمدهم دائما ❤️,5,قبل شهرين,Tony Beauty Lounge,مصفف الشعر,google_maps,"[""service""]","{""service"": ""positive""}"
8040,قرأت وشاهدت تحدياتكم وأريد أن اشاركم بالمسابقات 😍لكي احصل ع الاموال,2,2023-12-22 00:00:00,Shop,ecommerce,play_store,"[""none""]","{""none"": ""neutral""}"
4023,كدابين و خدمه توصيل سيئه و بيزودو السعر عن البره,1,قبل سنة,سوبرماركت الخليل,سوبرماركت,google_maps,"[""service"", ""delivery"", ""price""]","{""service"": ""negative"", ""delivery"": ""negative"", ""price"": ""negative""}"
7401,الأمان,5,2026-03-05 00:00:00,Jumia,ecommerce,play_store,"[""none""]","{""none"": ""neutral""}"
2314,مطعم جودة سيئة,1,قبل شهرين,ست الشام,مطعم مأكولات سورية,google_maps,"[""food""]","{""food"": ""negative""}"
6754,برنامج زبالة... كودات خصم و عند تطبيق القسيمه بحكيلي القسيمه غير موجوده.... حلو مشاكلكم و بعدين ابعثوا قسائم,1,2026-02-01 00:00:00,Careem,transport,play_store,"[""app_experience"", ""price""]","{""app_experience"": ""negative"", ""price"": ""negative""}"
9085,جحيم,5,2026-03-10 00:00:00,Spotify,entertainment,play_store,"[""general""]","{""general"": ""negative""}"
2111,الخدمه كتير حلوه وبذات إسراء و الاكل طيب كتير,5,قبل شهر,صاج وشاورما,مطعم شاورما,google_maps,"[""service"", ""food""]","{""service"": ""positive"", ""food"": ""positive""}"
1711,"استقبال بشع
بيطلبو تبس
اغاني سيئة",1,قبل شهر,مقهى بوخارست بلاك,مقهى,google_maps,"[""service"", ""ambiance""]","{""service"": ""negative"", ""ambiance"": ""negative""}"
8913,جديد,5,2026-01-15 00:00:00,Anghami,entertainment,play_store,"[""none""]","{""none"": ""neutral""}"
6195,"مساء اول امس الاحد 27/09/2020
صرف لي الشخص الموجود بالصيدلية (لااعرف ان كان صيدلي ام لا) دواء بالخطأ رغم وجود الروشته بيده..
وهذا اهمال لابد ان يحاسب عليه لو لم انتبه واراجع الدواء مع الروشته لااعلم ماذا كان سيحدث اذا تناول المريض دواء خطأ..
ماذا عن الشخص البسيط الذي يثق في الصيدلي ويتناول الدواء دون مراجعة

😡😡😡",1,قبل 5 سنوات,صيدلية باب الخلق,صيدلية,google_maps,"[""service""]","{""service"": ""negative""}"
1282,كانت تجربة سيئة جدا جدا جدا وأسوأ حاجة كلتها ودفعت فيها فلوس,1,قبل 3 أشهر,روستو,مطعم مأكولات سورية,google_maps,"[""food"", ""price""]","{""food"": ""negative"", ""price"": ""negative""}"
421,افخم أنواع الاقمشة،تجدها فى شارع الأزهر. الأسعار حسب جودة الخامات،اسعار تناسب كل المستويات،الأسعار أقل من مثلاتها خارج منطقة الأزهر.,5,قبل شهر,سوق الازهر كل انواع القماش السواريه (فستان سواريه فقط),متجر ملابس,google_maps,"[""price""]","{""price"": ""positive""}"
8071,Good👍,5,2022-08-01 00:00:00,Shop,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
6985,شركه محترمه,5,2026-03-09 00:00:00,Uber,transport,play_store,"[""general""]","{""general"": ""positive""}"
383,مطعم هادي ورايق وكان الويتر الاخ هادي ابن حلال وفالخدمه طول الوقت,5,قبل أسبوع,أبو الزوز ـ مقهي و مطعم سوري الزمالك,مطعم مأكولات سورية,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""positive""}"
7711,اصبح الشراء معقد مع كثرت التحديثات التي ليست ذات قيمة .,3,2026-03-10 00:00:00,Amazon,ecommerce,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
3357,جامد اوي بس لو الدنيا تمشي أسرع شوية هيكون احسن بكتير,4,قبل 4 أشهر,مطعم المصطفى,مطعم,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""negative""}"
1618,"كان من أفضل المطاعم بالنسبة لي و معرفش إيه اللي حصل له..
الكميات اختلفت و المعامله سيئة جداً و حجز ف رمضان مش عارفين مين حاجز فين ولا جاي ازاي و أسلوبهم للأمانة سيء
فعلاً لو بتدور ع سعر أو طعم أو أسلوب دا اخر خيار ممكن الواحد يفكر فيه",1,قبل يوم واحد,مطعم الأصيل الدمشقي,مطعم,google_maps,"[""food"", ""service"", ""price""]","{""food"": ""negative"", ""service"": ""negative"", ""price"": ""negative""}"
6136,ممتاز,5,تاريخ التعديل: قبل سنة,مشويات سعودي,مطعم مأكولات مشوية,google_maps,"[""general""]","{""general"": ""positive""}"
8314,تجربه ممتازه ابلكيشن سهل وفيه اختيارات كتير وقدرت اوصل إلى عاوزاه بسهوله عن طريقه تحفه,5,2024-12-17 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""positive""}"
2142,هذا مطعم ممتاز في كل مره ازور القاهره و اكون في اركان لازم امره عشاء او قهوه و حلا بصراحه اجواءه جميله و خدمتهم رائعه مايحتاج انتظار و القهون عندكم ممتازه و الاكواب عندهم جميله و يبيعونها كذا مره اشتري من عندهم اكواب 👌اخذنا اخر مره قهوه و سويت عباره عن تيراميسو و ليمون تارت و الخدمة عندهم ممتازه و يوجد دفايات بالمكان الجلسه الداخليه خرافيه و برضو في جلسات خارجيه ممتازه,5,قبل شهر,Willows,مطعم,google_maps,"[""food"", ""service"", ""ambiance""]","{""food"": ""positive"", ""service"": ""positive"", ""ambiance"": ""positive""}"
9618,تطبيق رائع وسهل التعامل ومصداقية,5,2026-01-09 00:00:00,Wego,travel,play_store,"[""app_experience""]","{""app_experience"": ""positive""}"
2920,الصراحة خدمة طبية ممتازة مكنتش مصدق أنها موجودة في مصر ، فريق طبي على أعلى مستوى ، شكرا دكتور معتز الشوبري و الدكتور محمد صلاح تعبتكم معايا ، انا مبسوط بالنتيجة جدا,5,قبل شهرين,White & Bright Dental Center,عِيادة أسنان,google_maps,"[""service""]","{""service"": ""positive""}"
4124,"أعلى كواليتي في مصر
دائما بنراهن عليكم👌👌👌👌",5,قبل شهر,تاون تيم,متجر ملابس رجالي,google_maps,"[""general""]","{""general"": ""positive""}"
7320,تحت التجربة,5,2026-03-06 00:00:00,Noon,ecommerce,play_store,"[""general""]","{""general"": ""neutral""}"
6107,جميل جدا,5,قبل سنتين,مطعم البيت بيتك,مطعم مأكولات مشوية,google_maps,"[""general""]","{""general"": ""positive""}"
1280,خدمه سيئه وطلبت الاورد وانتظرت أنا وعائلتي ساعه في صاله المطعم ولم يتم اخباري ان الاوردر سوف يتأخر كل هذا الوقت تجربه سيئه ولا يوجد احترام للعميل وقمت بألغاء الاوردر وذهبت الي مطعم اخر,1,قبل شهرين,روستو,مطعم مأكولات سورية,google_maps,"[""service""]","{""service"": ""negative""}"
8786,ليش ما تكتبون الكلمات لكي نغني معاهم او نقرا معاهم اذا كانت اغنية او بودكاست.. الخ,1,2026-02-07 00:00:00,Anghami,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
967,"جودة الأكل أصبحت سيئة جدا
تروح تاكل فراخ تلاقيهم مقدمين فراخ كتاكيت عليها طبقة دقيق محترمة شاربة كمية زيت محترمة والنتيجة  تلاقيك شربت كيلو زيت بدل ما تاكل فراخ
تجربة سيئة لن تتكرر مرة أخرى مع العلم ان الأمر تكرر أكثر من مرة وكنت أظن أنها مرة عابرة وممكن تكون المرات القادمة أفضل لكن الظاهر انه بقا عادة في المكان لتعظيم الربح على حساب جودة الأكل وشكرا جزيلا",1,قبل 3 أشهر,تشك تشكن,مطعم دجاج,google_maps,"[""food""]","{""food"": ""negative""}"
3161,تجربه زى الزفت السلطه اقسم بالله الطماطم مدوده لا انصح أبدا . تعامل البنات غاليه فى قلة الذوء والأدب,1,تاريخ التعديل: قبل شهرين,فول محروس,مطعم فلافل,google_maps,"[""food"", ""service""]","{""food"": ""negative"", ""service"": ""negative""}"
736,"للاسف الفطار في رمضان عندهم سئ جدا
الاكل نزل متأخر نص ساعة
وكمان قال في التلفون اني في خيمة جميلة عاملها في الشارع لكن للاسف القعدة الخارجية في الشارع سيئة والاكل في اطباق بلاستيك مش زي الاكل جوة المطعم

مش قد العدد والتنظيم واحترام الناس برة زي جوة المطعم يبقي ماتعملش

اتقفلت من المطعم الصراحة",1,قبل 5 أيام,كبابجي العربي,مطعم مأكولات مشوية,google_maps,"[""food"", ""ambiance"", ""service""]","{""food"": ""negative"", ""ambiance"": ""negative"", ""service"": ""negative""}"
3469,المكان طابع تراثي وطلبت مشاوي والاكل جميل,3,قبل 4 أشهر,حاتى الجيش,مطعم مأكولات مشوية,google_maps,"[""ambiance"", ""food""]","{""ambiance"": ""positive"", ""food"": ""positive""}"
2421,جوده سيئه جدا وسعر غالي وكلها عجين والحشوضعيف جدا بجد من اسوأ المطاعم,1,قبل شهر,بيتزا السلطان القصر العيني,مطعم بيتزا,google_maps,"[""food"", ""price""]","{""food"": ""negative"", ""price"": ""negative""}"
1746,"بصراحه المطعم كنا بناكل منه زمان كان محترم وكويس
مؤخرا اسوء خدمه بتاخدها من المطعم من خدمه توصيل ولما تشتكي يقولك عندنا ضغط
والاكل بيجي بارد وبيعدي في الورد اكتر من ساعه ونص بالرغم انهم بيقولو ٤٥ دقيقه",1,قبل شهر,مطعم أبو يوسف السوري,مطعم مأكولات سورية,google_maps,"[""service"", ""delivery"", ""food""]","{""service"": ""negative"", ""delivery"": ""negative"", ""food"": ""negative""}"
